CustomerID,CustomerName,Age,Gender,City,ProductCategory,Price,Quantity,OrderDate,PaymentMode,Rating,SignupChannel
CUST1600,Ritika Nair,50.0,F,Chennai,Toys,14837.47,2.0,12-11-2025,credit card,5.0,Referral
CUST1235,Sanjay Sharma,32.0,Male,Chennai,Home & Kitchen,13509.57,1.0,23-08-2025,COD,6.0,App
CUST1592,Kabir Gupta,48.0,Female,Bengaluru,Toys,16851.57,2.0,13-08-2025,Debit Card,2.0,App
CUST1421,Simran Kulkarni,35.0,Female,,Clothing,4682.82,1.0,26-02-2025,COD,,Referral
CUST1432,Ishaan Kulkarni,40.0,female,Ahmedabad,Books,21711.4,2.0,2025-10-11,Debit Card,6.0,App
CUST1535,Kavya Kulkarni,,Female,Mumbai,Electronics,18426.17,2.0,2025-12-01,COD,1.0,App
CUST1217,Simran Pillai,,Female,Ahmedabad,Clothing,3516.91,1.0,22/07/2025,UPI ,5.0,Website
CUST1097,Meera Reddy,54.0,Male,,Home & Kitchen,14721.62,,30/04/2025,UPI,1.0,Referral
CUST1462,Nikhil Desai,26.0,,Delhi,Grocery,8039.78,2.0,30-09-2025,Debit Card,3.0,Referral
CUST1575,Dev Chopra,36.0,F,Bengaluru,Books,20889.44,1.0,10-09-2025,COD,4.0,Website
CUST1298,Ananya Reddy,,male,delhi,Clothing,23134.46,2.0,21/02/2025,credit card,4.0,Referral
CUST1064,Riya Gupta,54.0,Female,Delhi,Books,2266.75,1.0,02-03-2025,UPI ,4.0,App
CUST1223,Kavya Joshi,,Male,Lucknow,Sports,24175.26,1.0,2025-08-09,Credit Card,2.0,Referral
CUST1453,Ananya Bhat,20.0,Female,bangalore,Beauty,4026.38,3.0,2025-02-13,Credit Card,4.0,App
CUST1096,Priya Verma,43.0,Female,Mumbai,Toys,2428.08,1.0,25-11-2025,Credit Card,1.0,Referral
CUST1014,Aditya Gupta,64.0,,Mumbai,Grocery,3340.53,2.0,2025-10-09,Net Banking,6.0,App
CUST1328,Meera Bhat,36.0,F,Bengaluru,Clothing,20357.48,,21/01/2025,credit card,5.0,Website
CUST1436,Kabir Iyer,49.0,Male,Bengaluru,Sports,16499.34,2.0,16-11-2025,Net Banking,1.0,Referral
CUST1018,Tanya Malhotra,30.0,Male,bangalore,Sports,8954.29,2.0,28-08-2025,Credit Card,2.0,Website
CUST1542,Dev Kapoor,40.0,Male,Jaipur,Home & Kitchen,4918.79,2.0,18-02-2025,credit card,6.0,App
CUST1531,Rahul Gupta,41.0,,Pune,Clothing,21053.36,,29-05-2025,Cash on Delivery,3.0,App
CUST1247,Meera Desai,61.0,Male,Bengaluru,Beauty,20455.16,,05-08-2025,UPI,,Website
CUST1564,Riya Joshi,36.0,Female,Pune,Books,11479.77,1.0,2025-11-13,Net Banking,3.0,App
CUST1349,Diya Menon,61.0,,Hyderabad,Sports,6054.25,,23/12/2025,Credit Card,4.0,Website
CUST1208,Sara Verma,32.0,,Mumbai ,Toys,6886.71,1.0,17/12/2025,Credit Card,3.0,Referral
CUST1091,Aditya Reddy,32.0,,delhi,Beauty,2394.03,2.0,08/01/2025,Debit Card,,Referral
CUST1308,Ritika Joshi,47.0,Female,Ahmedabad,Books,16978.32,,16/11/2025,Debit Card,1.0,App
CUST1342,Vivaan Bose,25.0,F,bangalore,Grocery,24101.79,1.0,29-09-2025,Credit Card,6.0,Website
CUST1381,Kabir Bhat,56.0,,Ahmedabad,Grocery,5601.19,2.0,2025-11-04,UPI,6.0,Referral
CUST1418,Sneha Sharma,18.0,,delhi,Grocery,8695.54,2.0,2025-10-01,COD,,Referral
CUST1345,Dev Kulkarni,38.0,female,Hyderabad,Home & Kitchen,5361.36,3.0,29-05-2025,credit card,3.0,
CUST1472,Rohan Mehta,62.0,female,Mumbai ,Clothing,2416.1,3.0,19-08-2025,credit card,2.0,App
CUST1516,Aarav Iyer,56.0,male,Mumbai ,Grocery,16530.02,1.0,31/03/2025,Cash on Delivery,,App
CUST1033,Tanya Iyer,42.0,,Ahmedabad,Home & Kitchen,5109.38,2.0,29/06/2025,Cash on Delivery,4.0,Website
CUST1447,Priya Malhotra,44.0,,delhi,Home & Kitchen,18729.81,,2025-11-05,UPI ,1.0,Referral
CUST1173,Riya Patel,30.0,M,Jaipur,Books,3561.23,2.0,2025-10-28,Cash on Delivery,1.0,
CUST1547,Sanjay Pillai,21.0,Female,Hyderabad,Toys,4574.81,1.0,11/03/2025,Cash on Delivery,5.0,Referral
CUST1548,Kabir Mehta,26.0,female,Lucknow,Electronics,7123.01,1.0,27/08/2025,UPI ,3.0,Referral
CUST1409,Priya Kulkarni,53.0,M,Bengaluru,Sports,3162.75,,14-12-2025,Cash on Delivery,6.0,App
CUST1536,Nikhil Reddy,18.0,female,Bengaluru,Books,20545.37,1.0,22-08-2025,UPI,2.0,Website
CUST1583,Sara Gupta,25.0,Male,Ahmedabad,Beauty,7892.6,1.0,13/03/2025,credit card,3.0,
CUST1201,Simran Pillai,47.0,female,delhi,Beauty,4356.25,3.0,07/10/2025,UPI,6.0,
CUST1293,Pooja Chopra,29.0,F,Pune,Grocery,11227.52,1.0,14/08/2025,Net Banking,4.0,Referral
CUST1559,Aditya Joshi,40.0,F,Jaipur,Clothing,11833.57,2.0,14-12-2025,Net Banking,,App
CUST1511,Sanjay Pillai,63.0,Male,Lucknow,Toys,24049.18,1.0,14-03-2025,Net Banking,,App
CUST1590,Neha Iyer,38.0,F,Mumbai,Grocery,12471.03,1.0,27/12/2025,Credit Card,2.0,Referral
CUST1570,Tanya Rao,30.0,Male,Jaipur,Toys,16975.03,1.0,20/09/2025,Cash on Delivery,,Referral
CUST1290,Arjun Patel,30.0,female,Jaipur,Books,16565.86,1.0,2025-05-02,Credit Card,4.0,App
CUST1490,Ananya Patel,39.0,female,,Books,19422.0,1.0,20-02-2025,UPI,4.0,
CUST1456,Vivaan Kapoor,,M,Bengaluru,Toys,16420.73,1.0,04/02/2025,Net Banking,5.0,Website
CUST1563,Rahul Mehta,,female,Mumbai ,Toys,11531.48,2.0,09/03/2025,UPI,5.0,App
CUST1134,Aarav Rao,31.0,male,Mumbai ,Sports,2912.99,1.0,02/05/2025,Debit Card,1.0,App
CUST1061,Simran Pillai,,,Jaipur,Books,24515.69,,10/04/2025,Cash on Delivery,5.0,App
CUST1027,Sneha Menon,59.0,Male,bangalore,Books,23304.14,1.0,10/03/2025,Debit Card,2.0,
CUST1101,Aarav Verma,48.0,F,bangalore,Clothing,12333.18,2.0,2025-02-07,credit card,3.0,Website
CUST1532,Vivaan Chopra,60.0,M,Mumbai ,Sports,22427.05,3.0,19/12/2025,COD,2.0,
CUST1521,Rohan Iyer,,F,Ahmedabad,Home & Kitchen,18397.69,2.0,10-04-2025,credit card,3.0,Referral
CUST1364,Ritika Kulkarni,27.0,Male,Bengaluru,Sports,13498.23,1.0,2025-06-06,credit card,4.0,Website
CUST1310,Rohan Kapoor,30.0,male,delhi,Home & Kitchen,22507.22,,04/11/2025,credit card,3.0,
CUST1253,Riya Menon,22.0,Male,Pune,Beauty,3429.77,,19/10/2025,credit card,6.0,
CUST1482,Aryan Menon,32.0,Female,Bengaluru,Clothing,746.07,3.0,02-03-2025,Cash on Delivery,4.0,Website
CUST1442,Neha Mehta,56.0,male,Jaipur,Home & Kitchen,9470.32,2.0,11/05/2025,COD,,Website
CUST1477,Ananya Verma,59.0,Male,Delhi,Electronics,16724.86,,05/11/2025,credit card,2.0,Website
CUST1023,Sanjay Pillai,50.0,Female,Bengaluru,Clothing,21305.86,1.0,2025-11-01,Cash on Delivery,4.0,Website
CUST1063,Ritika Sharma,54.0,F,Ahmedabad,Toys,8616.54,1.0,10/05/2025,Debit Card,2.0,Website
CUST1149,Pooja Kapoor,37.0,female,Mumbai ,Grocery,19873.36,2.0,2025-04-25,Cash on Delivery,3.0,App
CUST1484,Sneha Desai,53.0,,Bengaluru,Clothing,17193.02,1.0,22-07-2025,Credit Card,3.0,App
CUST1014,Aditya Gupta,64.0,,Mumbai,Grocery,3340.53,2.0,2025-10-09,Net Banking,6.0,App
CUST1258,Priya Desai,51.0,Female,Pune,Grocery,18781.94,,18-05-2025,Debit Card,1.0,Referral
CUST1053,Kavya Chopra,43.0,Male,Lucknow,Home & Kitchen,2682.25,,04-06-2025,Debit Card,1.0,Referral
CUST1243,Karan Patel,45.0,F,Chennai,Beauty,20734.34,1.0,08-10-2025,UPI,,Referral
CUST1174,Aryan Desai,32.0,Male,Mumbai,Sports,8357.8,2.0,21-02-2025,UPI,1.0,App
CUST1036,Vikram Iyer,,Female,Chennai,Electronics,17763.31,1.0,24-09-2025,Cash on Delivery,5.0,Website
CUST1179,Kavya Patel,,,bangalore,Sports,20700.7,2.0,2025-06-17,UPI ,2.0,App
CUST1121,Aman Bose,53.0,F,delhi,Home & Kitchen,8139.94,2.0,2025-09-14,Credit Card,,Website
CUST1276,Karan Joshi,48.0,,Ahmedabad,Beauty,22830.02,2.0,14/06/2025,Net Banking,3.0,Website
CUST1045,Arjun Mehta,52.0,Female,Delhi,Home & Kitchen,9668.43,1.0,2025-12-28,Debit Card,4.0,Website
CUST1301,Dev Pillai,62.0,,Hyderabad,Grocery,7616.94,3.0,15/08/2025,Net Banking,4.0,App
CUST1077,Yash Malhotra,39.0,M,,Electronics,7178.55,1.0,28-10-2025,COD,3.0,Website
CUST1369,Ananya Mehta,48.0,F,Pune,Books,12251.24,1.0,31-03-2025,Debit Card,5.0,App
CUST1213,Ananya Chopra,63.0,female,Kolkata,Beauty,9113.4,1.0,03/01/2025,COD,5.0,Referral
CUST1268,Rohan Singh,22.0,Female,delhi,Clothing,4011.95,1.0,19/08/2025,credit card,4.0,Website
CUST1312,Nikhil Singh,61.0,female,delhi,Toys,22677.18,3.0,03-07-2025,Net Banking,3.0,
CUST1445,Aryan Bose,33.0,M,delhi,Books,2433.84,2.0,2025-10-19,Debit Card,5.0,Website
CUST1504,Sanjay Bhat,30.0,female,Pune,Books,14321.37,3.0,05/06/2025,credit card,2.0,App
CUST1496,Priya Kapoor,39.0,female,delhi,Clothing,24345.99,,27-08-2025,UPI,2.0,
CUST1034,Kavya Patel,43.0,M,,Clothing,24177.19,1.0,29-06-2025,UPI ,6.0,Referral
CUST1010,Aditya Verma,25.0,female,Delhi,Sports,14970.76,2.0,15-07-2025,COD,6.0,Referral
CUST1161,Sneha Pillai,56.0,M,Jaipur,Electronics,21202.23,2.0,10/03/2025,credit card,4.0,Referral
CUST1286,Rohan Patel,33.0,M,Chennai,Clothing,18052.28,1.0,17/07/2025,UPI ,3.0,Website
CUST1296,Ishaan Nair,31.0,Female,Bengaluru,Sports,2097.46,3.0,2025-08-11,UPI,5.0,Referral
CUST1278,Meera Singh,35.0,,delhi,Electronics,19136.64,1.0,22/10/2025,credit card,3.0,App
CUST1584,Sneha Sharma,65.0,Female,Delhi,Grocery,17247.97,1.0,2025-03-06,UPI,2.0,Website
CUST1485,Arjun Mehta,61.0,F,delhi,Electronics,16194.46,2.0,21-03-2025,COD,6.0,Referral
CUST1497,Aman Iyer,47.0,female,bangalore,Toys,11843.06,1.0,15-03-2025,Net Banking,5.0,Website
CUST1183,Yash Kulkarni,60.0,,Hyderabad,Clothing,13208.84,2.0,27/12/2025,Debit Card,2.0,Website
CUST1335,Aryan Menon,21.0,female,Delhi,Toys,21319.0,,2025-03-26,COD,5.0,App
CUST1037,Aditya Mehta,57.0,female,,Clothing,18035.89,1.0,17/09/2025,UPI ,5.0,Website
CUST1157,Nikhil Verma,28.0,F,Ahmedabad,Toys,5219.97,2.0,15/03/2025,credit card,5.0,Website
CUST1003,Rohan Sharma,28.0,M,Chennai,Grocery,5500.55,,2025-06-22,Debit Card,4.0,Website
CUST1509,Anjali Malhotra,57.0,F,Jaipur,Sports,13868.44,2.0,16/07/2025,Cash on Delivery,3.0,Website
CUST1498,Ishaan Mehta,38.0,F,Bengaluru,Clothing,11962.06,1.0,03/09/2025,UPI,5.0,Referral
CUST1309,Kavya Joshi,,male,Chennai,Books,17157.67,2.0,02/02/2025,Net Banking,5.0,Referral
CUST1290,Arjun Patel,30.0,female,Jaipur,Books,16565.86,1.0,2025-05-02,Credit Card,4.0,App
CUST1561,Nikhil Reddy,49.0,,Hyderabad,Electronics,7435.26,3.0,2025-10-05,COD,5.0,Website
CUST1415,Meera Kapoor,46.0,Female,Jaipur,Grocery,860.0,3.0,02/07/2025,COD,,App
CUST1422,Nikhil Menon,49.0,M,Bengaluru,Grocery,1383.36,2.0,2025-01-12,Debit Card,5.0,Referral
CUST1142,Rohan Gupta,64.0,Male,Kolkata,Grocery,13705.04,1.0,2025-02-22,credit card,5.0,Referral
CUST1224,Meera Desai,65.0,male,Lucknow,Home & Kitchen,11227.6,2.0,26-08-2025,UPI,5.0,Website
CUST1184,Dev Kulkarni,50.0,male,Jaipur,Grocery,4238.75,,24/09/2025,Debit Card,4.0,
CUST1405,Riya Malhotra,31.0,female,delhi,Beauty,9222.19,2.0,24/05/2025,UPI,3.0,App
CUST1512,Aditya Desai,57.0,Female,Ahmedabad,Clothing,17149.24,2.0,24/10/2025,Credit Card,5.0,App
CUST1118,Rohan Patel,,Female,delhi,Clothing,4552.08,,18/11/2025,COD,,
CUST1002,Aditya Patel,32.0,male,Bengaluru,Home & Kitchen,17943.09,3.0,07/10/2025,Cash on Delivery,,App
CUST1114,Vivaan Malhotra,19.0,Male,,Beauty,14457.62,2.0,27-07-2025,UPI ,5.0,Website
CUST1532,Vivaan Chopra,60.0,M,Mumbai ,Sports,22427.05,3.0,19/12/2025,COD,2.0,
CUST1166,Pooja Pillai,,M,Ahmedabad,Electronics,9303.69,3.0,26/02/2025,Net Banking,1.0,App
CUST1185,Sanjay Pillai,23.0,F,delhi,Electronics,11417.79,2.0,01/08/2025,Credit Card,6.0,Website
CUST1373,Aman Nair,,male,bangalore,Grocery,18437.61,2.0,2025-07-03,Cash on Delivery,,App
CUST1275,Neha Kulkarni,48.0,Male,Chennai,Sports,3560.32,1.0,26-11-2025,Cash on Delivery,6.0,Website
CUST1001,Rahul Iyer,19.0,Female,Hyderabad,Grocery,18451.31,3.0,2025-10-07,UPI ,1.0,Website
CUST1567,Sara Pillai,27.0,M,Delhi,Electronics,24258.23,2.0,17/09/2025,Net Banking,,Referral
CUST1541,Ananya Rao,51.0,F,Hyderabad,Grocery,15321.87,1.0,2025-11-02,COD,2.0,
CUST1501,Tanya Mehta,52.0,Female,bangalore,Clothing,18523.27,3.0,21/10/2025,Debit Card,,Referral
CUST1384,Kavya Reddy,56.0,,Bengaluru,Sports,13122.8,1.0,23-01-2025,UPI ,4.0,Website
CUST1406,Kavya Singh,24.0,,Hyderabad,Sports,21429.27,1.0,16-03-2025,UPI,,Website
CUST1562,Aman Sharma,36.0,Male,Bengaluru,Home & Kitchen,20898.45,2.0,27/11/2025,UPI ,5.0,
CUST1021,Kabir Chopra,21.0,F,Bengaluru,Sports,6740.3,,21/08/2025,UPI ,6.0,
CUST1177,Aarav Kapoor,,Male,Pune,Books,11440.57,3.0,06-10-2025,COD,3.0,App
CUST1336,Arjun Rao,21.0,Female,Jaipur,Sports,10171.43,1.0,10/02/2025,COD,,Website
CUST1380,Vikram Verma,54.0,Male,Delhi,Books,23072.8,2.0,27-07-2025,Credit Card,5.0,Website
CUST1546,Simran Mehta,32.0,M,Hyderabad,Clothing,6042.39,2.0,13/04/2025,Cash on Delivery,2.0,Website
CUST1172,Sanjay Kulkarni,42.0,,Pune,Grocery,7367.75,1.0,10/02/2025,COD,5.0,
CUST1520,Karan Mehta,51.0,Male,Jaipur,Beauty,23911.16,2.0,09-11-2025,Net Banking,5.0,Referral
CUST1508,Aarav Gupta,59.0,Female,Mumbai ,Toys,16499.48,1.0,2025-02-13,UPI ,,
CUST1153,Ananya Kapoor,28.0,M,Mumbai ,Home & Kitchen,8748.67,2.0,2025-05-26,Net Banking,4.0,
CUST1414,Vivaan Sharma,43.0,,Mumbai,Clothing,6671.94,1.0,13-02-2025,UPI ,5.0,App
CUST1166,Pooja Pillai,,M,Ahmedabad,Electronics,9303.69,3.0,26/02/2025,Net Banking,1.0,App
CUST1582,Neha Mehta,28.0,Female,Delhi,Home & Kitchen,20814.6,,14-10-2025,Debit Card,4.0,Website
CUST1317,Ishaan Mehta,58.0,Male,Ahmedabad,Books,5353.15,,28-03-2025,UPI,,Website
CUST1259,Tanya Malhotra,35.0,Male,Chennai,Clothing,12479.27,2.0,2025-07-04,COD,3.0,Referral
CUST1475,Yash Rao,18.0,F,,Toys,13656.0,1.0,08/11/2025,Cash on Delivery,4.0,App
CUST1338,Anjali Kapoor,50.0,Female,bangalore,Toys,23766.32,1.0,2025-01-28,COD,5.0,App
CUST1539,Ananya Malhotra,28.0,male,Delhi,Toys,6204.57,2.0,2025-01-21,Debit Card,4.0,App
CUST1505,Aarav Menon,50.0,,Delhi,Books,1700.9,2.0,2025-01-28,credit card,2.0,Referral
CUST1399,Sara Nair,48.0,M,Hyderabad,Books,4692.19,3.0,2025-12-16,COD,4.0,App
CUST1424,Aman Verma,39.0,,delhi,Grocery,1542.55,,2025-07-20,COD,3.0,App
CUST1024,Aryan Bose,,male,Bengaluru,Clothing,10567.74,2.0,17-10-2025,credit card,5.0,App
CUST1481,Anjali Mehta,34.0,male,Lucknow,Beauty,23188.57,2.0,16/10/2025,COD,,App
CUST1423,Ananya Bhat,64.0,Female,Mumbai,Grocery,515.91,1.0,25/06/2025,Net Banking,,Referral
CUST1120,Vivaan Joshi,50.0,M,Ahmedabad,Toys,1084.54,1.0,2025-05-27,Debit Card,6.0,Website
CUST1257,Diya Bhat,,Male,Chennai,Grocery,3118.16,3.0,12-03-2025,Credit Card,3.0,Website
CUST1250,Aryan Iyer,26.0,male,Mumbai ,Sports,8885.66,2.0,2025-06-11,Cash on Delivery,5.0,
