CustomerID,CustomerName,Age,Gender,City,ProductCategory,Price,Quantity,OrderDate,PaymentMode,Rating,SignupChannel,TotalAmount
CUST1413,Ishaan Sharma,26,Female,Chennai,Clothing,5382.7,2,2025-02-22,Debit Card,4,App,10765.4
CUST1013,Pooja Desai,43,Male,Ahmedabad,Electronics,2929.91,1,2025-07-06,Credit Card,4,App,2929.91
CUST1545,Ishaan Nair,19,Male,Mumbai,Clothing,22392.72,3,2025-08-16,Credit Card,4,App,67178.16
CUST1344,Neha Menon,62,Male,Kolkata,Beauty,24266.72,2,2025-10-03,UPI,4,Referral,48533.44
CUST1199,Riya Mehta,31,Male,Kolkata,Electronics,14128.74,1,2025-03-16,Net Banking,4,App,14128.74
CUST1214,Diya Reddy,23,Female,Ahmedabad,Sports,2716.83,1,2025-07-01,Debit Card,5,Website,2716.83
CUST1600,Ritika Nair,50,Female,Chennai,Toys,14837.47,2,2025-11-12,Credit Card,5,Referral,29674.94
CUST1235,Sanjay Sharma,32,Male,Chennai,Home & Kitchen,13509.57,1,2025-08-23,Cash On Delivery,4,App,13509.57
CUST1592,Kabir Gupta,48,Female,Bengaluru,Toys,16851.57,2,2025-08-13,Debit Card,2,App,33703.14
CUST1421,Simran Kulkarni,35,Female,Unknown,Clothing,4682.82,1,2025-02-26,Cash On Delivery,4,Referral,4682.82
CUST1432,Ishaan Kulkarni,40,Female,Ahmedabad,Books,21711.4,2,2025-11-10,Debit Card,4,App,43422.8
CUST1535,Kavya Kulkarni,43,Female,Mumbai,Electronics,18426.17,2,2025-01-12,Cash On Delivery,1,App,36852.34
CUST1217,Simran Pillai,43,Female,Ahmedabad,Clothing,3516.91,1,2025-07-22,UPI,5,Website,3516.91
CUST1097,Meera Reddy,54,Male,Unknown,Home & Kitchen,14721.62,1,2025-04-30,UPI,1,Referral,14721.62
CUST1462,Nikhil Desai,26,Unknown,Delhi,Grocery,8039.78,2,2025-09-30,Debit Card,3,Referral,16079.56
CUST1575,Dev Chopra,36,Female,Bengaluru,Books,20889.44,1,2025-09-10,Cash On Delivery,4,Website,20889.44
CUST1298,Ananya Reddy,43,Male,Delhi,Clothing,23134.46,2,2025-02-21,Credit Card,4,Referral,46268.92
CUST1064,Riya Gupta,54,Female,Delhi,Books,2266.75,1,2025-03-02,UPI,4,App,2266.75
CUST1223,Kavya Joshi,43,Male,Lucknow,Sports,24175.26,1,2025-09-08,Credit Card,2,Referral,24175.26
CUST1453,Ananya Bhat,20,Female,Bangalore,Beauty,4026.38,3,2025-02-13,Credit Card,4,App,12079.14
CUST1096,Priya Verma,43,Female,Mumbai,Toys,2428.08,1,2025-11-25,Credit Card,1,Referral,2428.08
CUST1014,Aditya Gupta,64,Unknown,Mumbai,Grocery,3340.53,2,2025-09-10,Net Banking,4,App,6681.06
CUST1328,Meera Bhat,36,Female,Bengaluru,Clothing,20357.48,1,2025-01-21,Credit Card,5,Website,20357.48
CUST1436,Kabir Iyer,49,Male,Bengaluru,Sports,16499.34,2,2025-11-16,Net Banking,1,Referral,32998.68
CUST1018,Tanya Malhotra,30,Male,Bangalore,Sports,8954.29,2,2025-08-28,Credit Card,2,Website,17908.58
CUST1542,Dev Kapoor,40,Male,Jaipur,Home & Kitchen,4918.79,2,2025-02-18,Credit Card,4,App,9837.58
CUST1531,Rahul Gupta,41,Unknown,Pune,Clothing,21053.36,1,2025-05-29,Cash On Delivery,3,App,21053.36
CUST1247,Meera Desai,61,Male,Bengaluru,Beauty,20455.16,1,2025-08-05,UPI,4,Website,20455.16
CUST1564,Riya Joshi,36,Female,Pune,Books,11479.77,1,2025-11-13,Net Banking,3,App,11479.77
CUST1349,Diya Menon,61,Unknown,Hyderabad,Sports,6054.25,1,2025-12-23,Credit Card,4,Website,6054.25
CUST1208,Sara Verma,32,Unknown,Mumbai,Toys,6886.71,1,2025-12-17,Credit Card,3,Referral,6886.71
CUST1091,Aditya Reddy,32,Unknown,Delhi,Beauty,2394.03,2,2025-01-08,Debit Card,4,Referral,4788.06
CUST1308,Ritika Joshi,47,Female,Ahmedabad,Books,16978.32,1,2025-11-16,Debit Card,1,App,16978.32
CUST1342,Vivaan Bose,25,Female,Bangalore,Grocery,24101.79,1,2025-09-29,Credit Card,4,Website,24101.79
CUST1381,Kabir Bhat,56,Unknown,Ahmedabad,Grocery,5601.19,2,2025-04-11,UPI,4,Referral,11202.38
CUST1418,Sneha Sharma,18,Unknown,Delhi,Grocery,8695.54,2,2025-01-10,Cash On Delivery,4,Referral,17391.08
CUST1345,Dev Kulkarni,38,Female,Hyderabad,Home & Kitchen,5361.36,3,2025-05-29,Credit Card,3,Unknown,16084.08
CUST1472,Rohan Mehta,62,Female,Mumbai,Clothing,2416.1,3,2025-08-19,Credit Card,2,App,7248.3
CUST1516,Aarav Iyer,56,Male,Mumbai,Grocery,16530.02,1,2025-03-31,Cash On Delivery,4,App,16530.02
CUST1033,Tanya Iyer,42,Unknown,Ahmedabad,Home & Kitchen,5109.38,2,2025-06-29,Cash On Delivery,4,Website,10218.76
CUST1173,Riya Patel,30,Male,Jaipur,Books,3561.23,2,2025-10-28,Cash On Delivery,1,Unknown,7122.46
CUST1547,Sanjay Pillai,21,Female,Hyderabad,Toys,4574.81,1,2025-03-11,Cash On Delivery,5,Referral,4574.81
CUST1548,Kabir Mehta,26,Female,Lucknow,Electronics,7123.01,1,2025-08-27,UPI,3,Referral,7123.01
CUST1409,Priya Kulkarni,53,Male,Bengaluru,Sports,3162.75,1,2025-12-14,Cash On Delivery,4,App,3162.75
CUST1536,Nikhil Reddy,18,Female,Bengaluru,Books,20545.37,1,2025-08-22,UPI,2,Website,20545.37
CUST1583,Sara Gupta,25,Male,Ahmedabad,Beauty,7892.6,1,2025-03-13,Credit Card,3,Unknown,7892.6
CUST1293,Pooja Chopra,29,Female,Pune,Grocery,11227.52,1,2025-08-14,Net Banking,4,Referral,11227.52
CUST1559,Aditya Joshi,40,Female,Jaipur,Clothing,11833.57,2,2025-12-14,Net Banking,4,App,23667.14
CUST1590,Neha Iyer,38,Female,Mumbai,Grocery,12471.03,1,2025-12-27,Credit Card,2,Referral,12471.03
CUST1570,Tanya Rao,30,Male,Jaipur,Toys,16975.03,1,2025-09-20,Cash On Delivery,4,Referral,16975.03
CUST1290,Arjun Patel,30,Female,Jaipur,Books,16565.86,1,2025-02-05,Credit Card,4,App,16565.86
CUST1490,Ananya Patel,39,Female,Unknown,Books,19422.0,1,2025-02-20,UPI,4,Unknown,19422.0
CUST1563,Rahul Mehta,43,Female,Mumbai,Toys,11531.48,2,2025-03-09,UPI,5,App,23062.96
CUST1134,Aarav Rao,31,Male,Mumbai,Sports,2912.99,1,2025-05-02,Debit Card,1,App,2912.99
CUST1061,Simran Pillai,43,Unknown,Jaipur,Books,24515.69,1,2025-04-10,Cash On Delivery,5,App,24515.69
CUST1027,Sneha Menon,59,Male,Bangalore,Books,23304.14,1,2025-03-10,Debit Card,2,Unknown,23304.14
CUST1101,Aarav Verma,48,Female,Bangalore,Clothing,12333.18,2,2025-07-02,Credit Card,3,Website,24666.36
CUST1532,Vivaan Chopra,60,Male,Mumbai,Sports,22427.05,3,2025-12-19,Cash On Delivery,2,Unknown,67281.15
CUST1521,Rohan Iyer,43,Female,Ahmedabad,Home & Kitchen,18397.69,2,2025-04-10,Credit Card,3,Referral,36795.38
CUST1364,Ritika Kulkarni,27,Male,Bengaluru,Sports,13498.23,1,2025-06-06,Credit Card,4,Website,13498.23
CUST1310,Rohan Kapoor,30,Male,Delhi,Home & Kitchen,22507.22,1,2025-11-04,Credit Card,3,Unknown,22507.22
CUST1253,Riya Menon,22,Male,Pune,Beauty,3429.77,1,2025-10-19,Credit Card,4,Unknown,3429.77
CUST1482,Aryan Menon,32,Female,Bengaluru,Clothing,746.07,3,2025-03-02,Cash On Delivery,4,Website,2238.21
CUST1442,Neha Mehta,56,Male,Jaipur,Home & Kitchen,9470.32,2,2025-05-11,Cash On Delivery,4,Website,18940.64
CUST1477,Ananya Verma,59,Male,Delhi,Electronics,16724.86,1,2025-11-05,Credit Card,2,Website,16724.86
CUST1023,Sanjay Pillai,50,Female,Bengaluru,Clothing,21305.86,1,2025-01-11,Cash On Delivery,4,Website,21305.86
CUST1063,Ritika Sharma,54,Female,Ahmedabad,Toys,8616.54,1,2025-05-10,Debit Card,2,Website,8616.54
CUST1149,Pooja Kapoor,37,Female,Mumbai,Grocery,19873.36,2,2025-04-25,Cash On Delivery,3,App,39746.72
CUST1484,Sneha Desai,53,Unknown,Bengaluru,Clothing,17193.02,1,2025-07-22,Credit Card,3,App,17193.02
CUST1258,Priya Desai,51,Female,Pune,Grocery,18781.94,1,2025-05-18,Debit Card,1,Referral,18781.94
CUST1053,Kavya Chopra,43,Male,Lucknow,Home & Kitchen,2682.25,1,2025-06-04,Debit Card,1,Referral,2682.25
CUST1243,Karan Patel,45,Female,Chennai,Beauty,20734.34,1,2025-10-08,UPI,4,Referral,20734.34
CUST1174,Aryan Desai,32,Male,Mumbai,Sports,8357.8,2,2025-02-21,UPI,1,App,16715.6
CUST1036,Vikram Iyer,43,Female,Chennai,Electronics,17763.31,1,2025-09-24,Cash On Delivery,5,Website,17763.31
CUST1179,Kavya Patel,43,Unknown,Bangalore,Sports,20700.7,2,2025-06-17,UPI,2,App,41401.4
CUST1121,Aman Bose,53,Female,Delhi,Home & Kitchen,8139.94,2,2025-09-14,Credit Card,4,Website,16279.88
CUST1276,Karan Joshi,48,Unknown,Ahmedabad,Beauty,22830.02,2,2025-06-14,Net Banking,3,Website,45660.04
CUST1045,Arjun Mehta,52,Female,Delhi,Home & Kitchen,9668.43,1,2025-12-28,Debit Card,4,Website,9668.43
CUST1301,Dev Pillai,62,Unknown,Hyderabad,Grocery,7616.94,3,2025-08-15,Net Banking,4,App,22850.82
CUST1077,Yash Malhotra,39,Male,Unknown,Electronics,7178.55,1,2025-10-28,Cash On Delivery,3,Website,7178.55
CUST1369,Ananya Mehta,48,Female,Pune,Books,12251.24,1,2025-03-31,Debit Card,5,App,12251.24
CUST1213,Ananya Chopra,63,Female,Kolkata,Beauty,9113.4,1,2025-01-03,Cash On Delivery,5,Referral,9113.4
CUST1268,Rohan Singh,22,Female,Delhi,Clothing,4011.95,1,2025-08-19,Credit Card,4,Website,4011.95
CUST1312,Nikhil Singh,61,Female,Delhi,Toys,22677.18,3,2025-07-03,Net Banking,3,Unknown,68031.54
CUST1445,Aryan Bose,33,Male,Delhi,Books,2433.84,2,2025-10-19,Debit Card,5,Website,4867.68
CUST1504,Sanjay Bhat,30,Female,Pune,Books,14321.37,3,2025-06-05,Credit Card,2,App,42964.11
CUST1496,Priya Kapoor,39,Female,Delhi,Clothing,24345.99,1,2025-08-27,UPI,2,Unknown,24345.99
CUST1034,Kavya Patel,43,Male,Unknown,Clothing,24177.19,1,2025-06-29,UPI,4,Referral,24177.19
CUST1010,Aditya Verma,25,Female,Delhi,Sports,14970.76,2,2025-07-15,Cash On Delivery,4,Referral,29941.52
CUST1161,Sneha Pillai,56,Male,Jaipur,Electronics,21202.23,2,2025-03-10,Credit Card,4,Referral,42404.46
CUST1286,Rohan Patel,33,Male,Chennai,Clothing,18052.28,1,2025-07-17,UPI,3,Website,18052.28
CUST1296,Ishaan Nair,31,Female,Bengaluru,Sports,2097.46,3,2025-11-08,UPI,5,Referral,6292.38
CUST1278,Meera Singh,35,Unknown,Delhi,Electronics,19136.64,1,2025-10-22,Credit Card,3,App,19136.64
CUST1584,Sneha Sharma,65,Female,Delhi,Grocery,17247.97,1,2025-06-03,UPI,2,Website,17247.97
CUST1485,Arjun Mehta,61,Female,Delhi,Electronics,16194.46,2,2025-03-21,Cash On Delivery,4,Referral,32388.92
CUST1183,Yash Kulkarni,60,Unknown,Hyderabad,Clothing,13208.84,2,2025-12-27,Debit Card,2,Website,26417.68
CUST1037,Aditya Mehta,57,Female,Unknown,Clothing,18035.89,1,2025-09-17,UPI,5,Website,18035.89
CUST1157,Nikhil Verma,28,Female,Ahmedabad,Toys,5219.97,2,2025-03-15,Credit Card,5,Website,10439.94
CUST1003,Rohan Sharma,28,Male,Chennai,Grocery,5500.55,1,2025-06-22,Debit Card,4,Website,5500.55
CUST1509,Anjali Malhotra,57,Female,Jaipur,Sports,13868.44,2,2025-07-16,Cash On Delivery,3,Website,27736.88
CUST1498,Ishaan Mehta,38,Female,Bengaluru,Clothing,11962.06,1,2025-09-03,UPI,5,Referral,11962.06
CUST1309,Kavya Joshi,43,Male,Chennai,Books,17157.67,2,2025-02-02,Net Banking,5,Referral,34315.34
CUST1415,Meera Kapoor,46,Female,Jaipur,Grocery,860.0,3,2025-07-02,Cash On Delivery,4,App,2580.0
CUST1422,Nikhil Menon,49,Male,Bengaluru,Grocery,1383.36,2,2025-12-01,Debit Card,5,Referral,2766.72
CUST1142,Rohan Gupta,64,Male,Kolkata,Grocery,13705.04,1,2025-02-22,Credit Card,5,Referral,13705.04
CUST1224,Meera Desai,65,Male,Lucknow,Home & Kitchen,11227.6,2,2025-08-26,UPI,5,Website,22455.2
CUST1184,Dev Kulkarni,50,Male,Jaipur,Grocery,4238.75,1,2025-09-24,Debit Card,4,Unknown,4238.75
CUST1512,Aditya Desai,57,Female,Ahmedabad,Clothing,17149.24,2,2025-10-24,Credit Card,5,App,34298.48
CUST1118,Rohan Patel,43,Female,Delhi,Clothing,4552.08,1,2025-11-18,Cash On Delivery,4,Unknown,4552.08
CUST1002,Aditya Patel,32,Male,Bengaluru,Home & Kitchen,17943.09,3,2025-10-07,Cash On Delivery,4,App,53829.27
CUST1114,Vivaan Malhotra,19,Male,Unknown,Beauty,14457.62,2,2025-07-27,UPI,5,Website,28915.24
CUST1166,Pooja Pillai,43,Male,Ahmedabad,Electronics,9303.69,3,2025-02-26,Net Banking,1,App,27911.07
CUST1185,Sanjay Pillai,23,Female,Delhi,Electronics,11417.79,2,2025-08-01,Credit Card,4,Website,22835.58
CUST1373,Aman Nair,43,Male,Bangalore,Grocery,18437.61,2,2025-03-07,Cash On Delivery,4,App,36875.22
CUST1275,Neha Kulkarni,48,Male,Chennai,Sports,3560.32,1,2025-11-26,Cash On Delivery,4,Website,3560.32
CUST1567,Sara Pillai,27,Male,Delhi,Electronics,24258.23,2,2025-09-17,Net Banking,4,Referral,48516.46
CUST1541,Ananya Rao,51,Female,Hyderabad,Grocery,15321.87,1,2025-02-11,Cash On Delivery,2,Unknown,15321.87
CUST1501,Tanya Mehta,52,Female,Bangalore,Clothing,18523.27,3,2025-10-21,Debit Card,4,Referral,55569.81
CUST1384,Kavya Reddy,56,Unknown,Bengaluru,Sports,13122.8,1,2025-01-23,UPI,4,Website,13122.8
CUST1406,Kavya Singh,24,Unknown,Hyderabad,Sports,21429.27,1,2025-03-16,UPI,4,Website,21429.27
CUST1562,Aman Sharma,36,Male,Bengaluru,Home & Kitchen,20898.45,2,2025-11-27,UPI,5,Unknown,41796.9
CUST1021,Kabir Chopra,21,Female,Bengaluru,Sports,6740.3,1,2025-08-21,UPI,4,Unknown,6740.3
CUST1177,Aarav Kapoor,43,Male,Pune,Books,11440.57,3,2025-10-06,Cash On Delivery,3,App,34321.71
CUST1336,Arjun Rao,21,Female,Jaipur,Sports,10171.43,1,2025-02-10,Cash On Delivery,4,Website,10171.43
CUST1380,Vikram Verma,54,Male,Delhi,Books,23072.8,2,2025-07-27,Credit Card,5,Website,46145.6
CUST1546,Simran Mehta,32,Male,Hyderabad,Clothing,6042.39,2,2025-04-13,Cash On Delivery,2,Website,12084.78
CUST1172,Sanjay Kulkarni,42,Unknown,Pune,Grocery,7367.75,1,2025-02-10,Cash On Delivery,5,Unknown,7367.75
CUST1520,Karan Mehta,51,Male,Jaipur,Beauty,23911.16,2,2025-11-09,Net Banking,5,Referral,47822.32
CUST1508,Aarav Gupta,59,Female,Mumbai,Toys,16499.48,1,2025-02-13,UPI,4,Unknown,16499.48
CUST1153,Ananya Kapoor,28,Male,Mumbai,Home & Kitchen,8748.67,2,2025-05-26,Net Banking,4,Unknown,17497.34
CUST1414,Vivaan Sharma,43,Unknown,Mumbai,Clothing,6671.94,1,2025-02-13,UPI,5,App,6671.94
CUST1582,Neha Mehta,28,Female,Delhi,Home & Kitchen,20814.6,1,2025-10-14,Debit Card,4,Website,20814.6
CUST1317,Ishaan Mehta,58,Male,Ahmedabad,Books,5353.15,1,2025-03-28,UPI,4,Website,5353.15
CUST1259,Tanya Malhotra,35,Male,Chennai,Clothing,12479.27,2,2025-04-07,Cash On Delivery,3,Referral,24958.54
CUST1475,Yash Rao,18,Female,Unknown,Toys,13656.0,1,2025-11-08,Cash On Delivery,4,App,13656.0
CUST1338,Anjali Kapoor,50,Female,Bangalore,Toys,23766.32,1,2025-01-28,Cash On Delivery,5,App,23766.32
CUST1539,Ananya Malhotra,28,Male,Delhi,Toys,6204.57,2,2025-01-21,Debit Card,4,App,12409.14
CUST1505,Aarav Menon,50,Unknown,Delhi,Books,1700.9,2,2025-01-28,Credit Card,2,Referral,3401.8
CUST1399,Sara Nair,48,Male,Hyderabad,Books,4692.19,3,2025-12-16,Cash On Delivery,4,App,14076.57
CUST1424,Aman Verma,39,Unknown,Delhi,Grocery,1542.55,1,2025-07-20,Cash On Delivery,3,App,1542.55
CUST1481,Anjali Mehta,34,Male,Lucknow,Beauty,23188.57,2,2025-10-16,Cash On Delivery,4,App,46377.14
CUST1423,Ananya Bhat,64,Female,Mumbai,Grocery,515.91,1,2025-06-25,Net Banking,4,Referral,515.91
CUST1120,Vivaan Joshi,50,Male,Ahmedabad,Toys,1084.54,1,2025-05-27,Debit Card,4,Website,1084.54
CUST1257,Diya Bhat,43,Male,Chennai,Grocery,3118.16,3,2025-03-12,Credit Card,3,Website,9354.48
CUST1250,Aryan Iyer,26,Male,Mumbai,Sports,8885.66,2,2025-11-06,Cash On Delivery,5,Unknown,17771.32
